ANO_1,ID_REGIAO,REGIAO,ID_MUNICIPIO,MUNICIPIO,ANO,MES,GR_NATUREZA,QT_VITIMAS
2023,3,Interior,291590,Itanagra,2023,4,HOMICIDIO DOLOSO,1
2023,3,Interior,291600,Itanhem,2023,4,HOMICIDIO DOLOSO,1
2023,2,RMS,291610,Itaparica,2023,4,HOMICIDIO DOLOSO,1
2024,2,RMS,291610,Itaparica,2024,4,HOMICIDIO DOLOSO,1
2024,3,Interior,291630,Itapebi,2024,4,HOMICIDIO DOLOSO,1
2023,3,Interior,291640,Itapetinga,2023,4,HOMICIDIO DOLOSO,2
2023,3,Interior,291650,Itapicuru,2023,4,HOMICIDIO DOLOSO,1
2024,3,Interior,291650,Itapicuru,2024,4,HOMICIDIO DOLOSO,1
2024,3,Interior,291660,Itapitanga,2024,4,HOMICIDIO DOLOSO,1
2024,3,Interior,291680,Itarantim,2024,4,HOMICIDIO DOLOSO,1
2023,3,Interior,291685,Itatim,2023,4,HOMICIDIO DOLOSO,1
2024,3,Interior,291685,Itatim,2024,4,HOMICIDIO DOLOSO,1
2023,3,Interior,291690,Itiruçu,2023,4,HOMICIDIO DOLOSO,1
2023,3,Interior,291690,Itiruçu,2023,4,FEMINICIDIO,1
2024,3,Interior,291700,Itiuba,2024,4,HOMICIDIO DOLOSO,2
2024,3,Interior,291730,Itubera,2024,4,HOMICIDIO DOLOSO,1
2024,3,Interior,291733,Iuiu,2024,4,HOMICIDIO DOLOSO,1
2024,3,Interior,291733,Iuiu,2024,4,FEMINICIDIO,1
2024,3,Interior,291750,Jacobina,2024,4,HOMICIDIO DOLOSO,2
2023,3,Interior,291760,Jaguaquara,2023,4,HOMICIDIO DOLOSO,1
2023,3,Interior,291780,Jaguaripe,2023,4,HOMICIDIO DOLOSO,1
2023,3,Interior,291800,Jequie,2023,4,HOMICIDIO DOLOSO,11
2024,3,Interior,291800,Jequie,2024,4,HOMICIDIO DOLOSO,5
2024,3,Interior,291810,Jeremoabo,2024,4,HOMICIDIO DOLOSO,1
2023,3,Interior,291810,Jeremoabo,2023,4,HOMICIDIO DOLOSO,1
2023,3,Interior,291820,Jiquiriça,2023,4,HOMICIDIO DOLOSO,1
2024,3,Interior,291830,Jitauna,2024,4,HOMICIDIO DOLOSO,1
2024,3,Interior,291835,Joao Dourado,2024,4,HOMICIDIO DOLOSO,1
2023,3,Interior,291840,Juazeiro,2023,4,HOMICIDIO DOLOSO,16
2024,3,Interior,291840,Juazeiro,2024,4,HOMICIDIO DOLOSO,7
2024,3,Interior,291845,Jucuruçu,2024,4,HOMICIDIO DOLOSO,1
2024,3,Interior,291880,Laje,2024,4,HOMICIDIO DOLOSO,1
2023,3,Interior,291915,Lapao,2023,4,HOMICIDIO DOLOSO,3
2023,2,RMS,291920,Lauro de Freitas,2023,4,HOMICIDIO DOLOSO,6
2024,2,RMS,291920,Lauro de Freitas,2024,4,HOMICIDIO DOLOSO,3
2024,3,Interior,291950,Livramento de Nossa Senhora,2024,4,HOMICIDIO DOLOSO,1
2024,3,Interior,291955,Luis Eduardo Magalhaes,2024,4,HOMICIDIO DOLOSO,5
2023,3,Interior,291955,Luis Eduardo Magalhaes,2023,4,HOMICIDIO DOLOSO,2
2023,2,RMS,291992,Madre de Deus,2023,4,HOMICIDIO DOLOSO,5
2024,2,RMS,291992,Madre de Deus,2024,4,HOMICIDIO DOLOSO,1
2024,3,Interior,292010,Mairi,2024,4,HOMICIDIO DOLOSO,1
2023,3,Interior,292010,Mairi,2023,4,HOMICIDIO DOLOSO,4
2023,3,Interior,292045,Mansidao,2023,4,HOMICIDIO DOLOSO,1
2023,3,Interior,292050,Maracas,2023,4,HOMICIDIO DOLOSO,1
2023,3,Interior,292060,Maragogipe,2023,4,HOMICIDIO DOLOSO,1
2023,3,Interior,292070,Marau,2023,4,ROUBO COM RESULTADO MORTE - (LATROCINIO),1
2023,3,Interior,292080,Marcionilio Souza,2023,4,HOMICIDIO DOLOSO,1
2023,2,RMS,292100,Mata de Sao Joao,2023,4,HOMICIDIO DOLOSO,4
2024,2,RMS,292100,Mata de Sao Joao,2024,4,HOMICIDIO DOLOSO,5
2023,3,Interior,292105,Matina,2023,4,HOMICIDIO DOLOSO,1
2024,3,Interior,292110,Medeiros Neto,2024,4,HOMICIDIO DOLOSO,1
2023,3,Interior,292110,Medeiros Neto,2023,4,HOMICIDIO DOLOSO,1
2024,3,Interior,292120,Miguel Calmon,2024,4,HOMICIDIO DOLOSO,1
2024,3,Interior,292140,Mirangaba,2024,4,HOMICIDIO DOLOSO,1
2023,3,Interior,292150,Monte Santo,2023,4,HOMICIDIO DOLOSO,1
2024,3,Interior,292150,Monte Santo,2024,4,HOMICIDIO DOLOSO,3
2023,3,Interior,292170,Morro do Chapeu,2023,4,HOMICIDIO DOLOSO,1
2023,3,Interior,292200,Mucuri,2023,4,HOMICIDIO DOLOSO,5
2024,3,Interior,292200,Mucuri,2024,4,HOMICIDIO DOLOSO,1
2024,3,Interior,292205,Mulungu do Morro,2024,4,HOMICIDIO DOLOSO,1
2023,3,Interior,292210,Mundo Novo,2023,4,HOMICIDIO DOLOSO,1
2024,3,Interior,292210,Mundo Novo,2024,4,HOMICIDIO DOLOSO,2
2024,3,Interior,292230,Muritiba,2024,4,HOMICIDIO DOLOSO,1
2024,3,Interior,292240,Mutuipe,2024,4,HOMICIDIO DOLOSO,1
2024,3,Interior,292280,Nova Itarana,2024,4,HOMICIDIO DOLOSO,1
2023,3,Interior,292290,Nova Soure,2023,4,HOMICIDIO DOLOSO,1
2024,3,Interior,292300,Nova Viçosa,2024,4,HOMICIDIO DOLOSO,3
2023,3,Interior,292300,Nova Viçosa,2023,4,HOMICIDIO DOLOSO,2
2024,3,Interior,292320,Oliveira dos Brejinhos,2024,4,FEMINICIDIO,1
2024,3,Interior,292380,Paripiranga,2024,4,HOMICIDIO DOLOSO,1
2023,3,Interior,292380,Paripiranga,2023,4,HOMICIDIO DOLOSO,1
2023,3,Interior,292390,Pau Brasil,2023,4,HOMICIDIO DOLOSO,1
2024,3,Interior,292400,Paulo Afonso,2024,4,HOMICIDIO DOLOSO,4
2023,3,Interior,292400,Paulo Afonso,2023,4,HOMICIDIO DOLOSO,4
2023,3,Interior,292440,Pilao Arcado,2023,4,HOMICIDIO DOLOSO,1
2023,3,Interior,292465,Pintadas,2023,4,HOMICIDIO DOLOSO,2
2024,3,Interior,292465,Pintadas,2024,4,HOMICIDIO DOLOSO,1
2024,3,Interior,292467,Pirai do Norte,2024,4,HOMICIDIO DOLOSO,1
2023,3,Interior,292470,Piripa,2023,4,HOMICIDIO DOLOSO,1
2023,3,Interior,292480,Piritiba,2023,4,HOMICIDIO DOLOSO,2
2024,3,Interior,292480,Piritiba,2024,4,LESAO CORPORAL SEGUIDA DE MORTE,1
2023,3,Interior,292490,Planaltino,2023,4,HOMICIDIO DOLOSO,1
2024,3,Interior,292500,Planalto,2024,4,HOMICIDIO DOLOSO,1
2023,3,Interior,292500,Planalto,2023,4,HOMICIDIO DOLOSO,1
2023,3,Interior,292510,PoçõEs,2023,4,HOMICIDIO DOLOSO,3
2023,2,RMS,292520,Pojuca,2023,4,HOMICIDIO DOLOSO,2
2023,3,Interior,292525,Ponto Novo,2023,4,HOMICIDIO DOLOSO,1
2024,3,Interior,292525,Ponto Novo,2024,4,HOMICIDIO DOLOSO,1
2023,3,Interior,292530,Porto Seguro,2023,4,HOMICIDIO DOLOSO,3
2023,3,Interior,292530,Porto Seguro,2023,4,LESAO CORPORAL SEGUIDA DE MORTE,1
2024,3,Interior,292530,Porto Seguro,2024,4,HOMICIDIO DOLOSO,5
2023,3,Interior,292540,Potiragua,2023,4,HOMICIDIO DOLOSO,1
2024,3,Interior,292550,Prado,2024,4,HOMICIDIO DOLOSO,4
2023,3,Interior,292550,Prado,2023,4,HOMICIDIO DOLOSO,3
2024,3,Interior,292575,Presidente Tancredo Neves,2024,4,HOMICIDIO DOLOSO,1
2023,3,Interior,292595,Rafael Jambeiro,2023,4,HOMICIDIO DOLOSO,1
2024,3,Interior,292600,Remanso,2024,4,HOMICIDIO DOLOSO,1
2023,3,Interior,292600,Remanso,2023,4,HOMICIDIO DOLOSO,2
2024,3,Interior,292600,Remanso,2024,4,FEMINICIDIO,1
2024,3,Interior,292640,Riacho de Santana,2024,4,HOMICIDIO DOLOSO,1
2023,3,Interior,292660,Ribeira do Pombal,2023,4,FEMINICIDIO,1
2024,3,Interior,292660,Ribeira do Pombal,2024,4,HOMICIDIO DOLOSO,1
2023,3,Interior,292700,Rio Real,2023,4,HOMICIDIO DOLOSO,1
2023,3,Interior,292700,Rio Real,2023,4,FEMINICIDIO,1
2024,3,Interior,292700,Rio Real,2024,4,HOMICIDIO DOLOSO,1
2023,3,Interior,292710,Rodelas,2023,4,HOMICIDIO DOLOSO,1
2024,3,Interior,292710,Rodelas,2024,4,HOMICIDIO DOLOSO,4
2023,1,Salvador,292740,Salvador,2023,4,HOMICIDIO DOLOSO,97
2024,1,Salvador,292740,Salvador,2024,4,HOMICIDIO DOLOSO,72
2024,1,Salvador,292740,Salvador,2024,4,FEMINICIDIO,2
2023,1,Salvador,292740,Salvador,2023,4,LESAO CORPORAL SEGUIDA DE MORTE,1
2024,1,Salvador,292740,Salvador,2024,4,HOMICÍDIO DOLOSO COM INDÍCIO DE EXCLUDENTE DE ILICITUDE,1
2024,1,Salvador,292740,Salvador,2024,4,ROUBO COM RESULTADO MORTE - (LATROCINIO),3
2023,1,Salvador,292740,Salvador,2023,4,ROUBO COM RESULTADO MORTE - (LATROCINIO),2
2023,1,Salvador,292740,Salvador,2023,4,FEMINICIDIO,2
2023,1,Salvador,292740,Salvador,2023,4,HOMICÍDIO OCORRIDO EM PRESÍDIO,1
2024,3,Interior,292760,Santa Brigida,2024,4,HOMICIDIO DOLOSO,1
2024,3,Interior,292770,Santa Cruz Cabralia,2024,4,HOMICIDIO DOLOSO,1
2024,3,Interior,292770,Santa Cruz Cabralia,2024,4,LESAO CORPORAL SEGUIDA DE MORTE,1
2023,3,Interior,292770,Santa Cruz Cabralia,2023,4,HOMICIDIO DOLOSO,2
2024,3,Interior,292800,Santa Luz,2024,4,HOMICIDIO DOLOSO,1
2024,3,Interior,292810,Santa Maria da Vitoria,2024,4,HOMICIDIO DOLOSO,1
2024,3,Interior,292820,Santana,2024,4,HOMICIDIO DOLOSO,1
2024,3,Interior,292830,Santanopolis,2024,4,HOMICIDIO DOLOSO,1
2024,3,Interior,292860,Santo Amaro,2024,4,HOMICIDIO DOLOSO,4
2023,3,Interior,292860,Santo Amaro,2023,4,HOMICIDIO DOLOSO,1
2024,3,Interior,292860,Santo Amaro,2024,4,FEMINICIDIO,1
2024,3,Interior,292870,Santo Antonio de Jesus,2024,4,HOMICIDIO DOLOSO,2
2024,3,Interior,292880,Santo Estevao,2024,4,HOMICIDIO DOLOSO,1
2023,3,Interior,292895,Sao Domingos,2023,4,FEMINICIDIO,1
2024,3,Interior,292910,Sao Felipe,2024,4,HOMICIDIO DOLOSO,1
2023,3,Interior,292900,Sao Felix,2023,4,HOMICIDIO DOLOSO,1
2023,2,RMS,292920,Sao Francisco do Conde,2023,4,LESAO CORPORAL SEGUIDA DE MORTE,1
2024,2,RMS,292920,Sao Francisco do Conde,2024,4,HOMICIDIO DOLOSO,1
2024,3,Interior,292930,Sao Gonçalo dos Campos,2024,4,HOMICIDIO DOLOSO,2
2024,2,RMS,292950,Sao Sebastiao do Passe,2024,4,HOMICIDIO DOLOSO,2
2023,2,RMS,292950,Sao Sebastiao do Passe,2023,4,HOMICIDIO DOLOSO,1
2024,3,Interior,292970,Satiro Dias,2024,4,HOMICIDIO DOLOSO,1
2024,3,Interior,292980,Saude,2024,4,HOMICIDIO DOLOSO,1
2023,3,Interior,292990,Seabra,2023,4,HOMICIDIO DOLOSO,2
2023,3,Interior,293000,Sebastiao Laranjeiras,2023,4,FEMINICIDIO,1
2024,3,Interior,293010,Senhor do Bonfim,2024,4,HOMICIDIO DOLOSO,1
2023,3,Interior,293010,Senhor do Bonfim,2023,4,HOMICIDIO DOLOSO,2
2023,3,Interior,293020,Sento Se,2023,4,HOMICIDIO DOLOSO,2
2023,3,Interior,293030,Serra Dourada,2023,4,HOMICIDIO DOLOSO,1
2024,3,Interior,293050,Serrinha,2024,4,HOMICIDIO DOLOSO,2
2023,3,Interior,293050,Serrinha,2023,4,HOMICIDIO DOLOSO,5
2024,2,RMS,293070,Simões Filho,2024,4,HOMICIDIO DOLOSO,8
2023,2,RMS,293070,Simões Filho,2023,4,HOMICIDIO DOLOSO,5
2024,3,Interior,293077,Sobradinho,2024,4,HOMICIDIO DOLOSO,1
2024,3,Interior,293110,Tanquinho,2024,4,HOMICIDIO DOLOSO,1
2024,3,Interior,293120,Taperoa,2024,4,HOMICIDIO DOLOSO,1
2023,3,Interior,293120,Taperoa,2023,4,HOMICIDIO DOLOSO,1
2023,3,Interior,293130,Tapiramuta,2023,4,LESAO CORPORAL SEGUIDA DE MORTE,1
2023,3,Interior,293135,Teixeira de Freitas,2023,4,HOMICIDIO DOLOSO,10
2024,3,Interior,293135,Teixeira de Freitas,2024,4,HOMICIDIO DOLOSO,6
2024,3,Interior,293140,Teodoro Sampaio,2024,4,HOMICIDIO DOLOSO,1
2023,3,Interior,293140,Teodoro Sampaio,2023,4,ROUBO COM RESULTADO MORTE - (LATROCINIO),1
2023,3,Interior,293140,Teodoro Sampaio,2023,4,HOMICIDIO DOLOSO,1
2024,3,Interior,293150,Teofilandia,2024,4,HOMICIDIO DOLOSO,1
2023,3,Interior,293200,Uaua,2023,4,HOMICIDIO DOLOSO,1
2023,3,Interior,293220,Ubaitaba,2023,4,HOMICIDIO DOLOSO,1
2023,3,Interior,293230,Ubata,2023,4,HOMICIDIO DOLOSO,1
2023,3,Interior,293250,Una,2023,4,HOMICIDIO DOLOSO,1
2024,3,Interior,293290,Valença,2024,4,HOMICIDIO DOLOSO,2
2023,3,Interior,293290,Valença,2023,4,HOMICIDIO DOLOSO,5
2023,3,Interior,293300,Valente,2023,4,HOMICIDIO DOLOSO,1
2024,3,Interior,293300,Valente,2024,4,HOMICIDIO DOLOSO,2
2023,3,Interior,293305,Varzea da Roça,2023,4,HOMICIDIO DOLOSO,2
2024,3,Interior,293315,Varzea Nova,2024,4,HOMICIDIO DOLOSO,1
2023,2,RMS,293320,Vera Cruz,2023,4,FEMINICIDIO,1
2024,2,RMS,293320,Vera Cruz,2024,4,HOMICIDIO DOLOSO,2
2023,2,RMS,293320,Vera Cruz,2023,4,HOMICIDIO DOLOSO,2
2023,3,Interior,293330,Vitoria da Conquista,2023,4,FEMINICIDIO,1
2024,3,Interior,293330,Vitoria da Conquista,2024,4,ROUBO COM RESULTADO MORTE - (LATROCINIO),1
2023,3,Interior,293330,Vitoria da Conquista,2023,4,LESAO CORPORAL SEGUIDA DE MORTE,1
2023,3,Interior,293330,Vitoria da Conquista,2023,4,HOMICIDIO DOLOSO,6
2024,3,Interior,293330,Vitoria da Conquista,2024,4,HOMICIDIO DOLOSO,6
2023,3,Interior,293350,Wenceslau Guimaraes,2023,4,HOMICIDIO DOLOSO,1
2024,3,Interior,293360,Xique-Xique,2024,4,HOMICIDIO DOLOSO,1
2024,3,Interior,290020,Abare,2024,5,HOMICIDIO DOLOSO,1
2024,3,Interior,290030,Acajutiba,2024,5,HOMICIDIO DOLOSO,1
2023,3,Interior,290030,Acajutiba,2023,5,HOMICIDIO DOLOSO,2
2023,3,Interior,290035,Adustina,2023,5,HOMICIDIO DOLOSO,1
2023,3,Interior,290040,Agua Fria,2023,5,HOMICIDIO DOLOSO,1
2024,3,Interior,290040,Agua Fria,2024,5,HOMICIDIO DOLOSO,1
2023,3,Interior,290070,Alagoinhas,2023,5,HOMICIDIO DOLOSO,1
2023,3,Interior,290110,Amelia Rodrigues,2023,5,HOMICIDIO DOLOSO,4
2023,3,Interior,290130,Andarai,2023,5,HOMICIDIO DOLOSO,1
2024,3,Interior,290130,Andarai,2024,5,HOMICIDIO DOLOSO,1
2023,3,Interior,290135,Andorinha,2023,5,HOMICIDIO DOLOSO,1
2023,3,Interior,290180,Antonio Gonçalves,2023,5,HOMICIDIO DOLOSO,1
2023,3,Interior,290190,Apora,2023,5,HOMICIDIO DOLOSO,2
2024,3,Interior,290190,Apora,2024,5,HOMICIDIO DOLOSO,1
2023,3,Interior,290205,Araças,2023,5,HOMICIDIO DOLOSO,2
2024,3,Interior,290210,Araci,2024,5,HOMICIDIO DOLOSO,1
2023,3,Interior,290210,Araci,2023,5,HOMICIDIO DOLOSO,1
2023,3,Interior,290225,Arataca,2023,5,HOMICIDIO DOLOSO,1
2023,3,Interior,290240,Aurelino Leal,2023,5,HOMICIDIO DOLOSO,1
2023,3,Interior,290290,Barra do Choça,2023,5,HOMICIDIO DOLOSO,2
2024,3,Interior,290290,Barra do Choça,2024,5,HOMICIDIO DOLOSO,2
2023,3,Interior,290300,Barra do Mendes,2023,5,HOMICIDIO DOLOSO,1
2024,3,Interior,290310,Barra do Rocha,2024,5,HOMICIDIO DOLOSO,2
2024,3,Interior,290320,Barreiras,2024,5,HOMICIDIO DOLOSO,5
2023,3,Interior,290320,Barreiras,2023,5,HOMICIDIO DOLOSO,2
2023,3,Interior,290340,Belmonte,2023,5,HOMICIDIO DOLOSO,2
2024,3,Interior,290340,Belmonte,2024,5,HOMICIDIO DOLOSO,2
2023,3,Interior,290380,Boa Vista do Tupim,2023,5,HOMICIDIO DOLOSO,1
2024,3,Interior,290390,Bom Jesus da Lapa,2024,5,HOMICIDIO DOLOSO,1
2023,3,Interior,290390,Bom Jesus da Lapa,2023,5,HOMICIDIO DOLOSO,3
2023,3,Interior,290430,Brejoes,2023,5,HOMICIDIO DOLOSO,2
2024,3,Interior,290440,Brejolandia,2024,5,HOMICIDIO DOLOSO,1
2024,3,Interior,290460,Brumado,2024,5,HOMICIDIO DOLOSO,1
2023,3,Interior,290460,Brumado,2023,5,HOMICIDIO DOLOSO,1
2023,3,Interior,290470,Buerarema,2023,5,HOMICIDIO DOLOSO,1
2024,3,Interior,290480,Caatiba,2024,5,HOMICIDIO DOLOSO,1
2024,3,Interior,290510,Caem,2024,5,HOMICIDIO DOLOSO,1
2023,3,Interior,290520,Caetite,2023,5,HOMICIDIO DOLOSO,1
2023,3,Interior,290560,Camacan,2023,5,FEMINICIDIO,1
2023,2,RMS,290570,Camaçari,2023,5,HOMICIDIO DOLOSO,25
2024,2,RMS,290570,Camaçari,2024,5,HOMICIDIO DOLOSO,14
2023,3,Interior,290580,Camamu,2023,5,HOMICIDIO DOLOSO,2
2024,3,Interior,290580,Camamu,2024,5,HOMICIDIO DOLOSO,1
2023,3,Interior,290590,Campo Alegre de Lourdes,2023,5,HOMICIDIO DOLOSO,1
2024,3,Interior,290600,Campo Formoso,2024,5,HOMICIDIO DOLOSO,1
2023,3,Interior,290600,Campo Formoso,2023,5,HOMICIDIO DOLOSO,3
2024,3,Interior,290620,Canarana,2024,5,HOMICIDIO DOLOSO,1
2023,3,Interior,290620,Canarana,2023,5,HOMICIDIO DOLOSO,2
2023,2,RMS,290650,Candeias,2023,5,HOMICIDIO DOLOSO,5
2024,2,RMS,290650,Candeias,2024,5,HOMICIDIO DOLOSO,2
2023,3,Interior,290670,Candido Sales,2023,5,HOMICIDIO DOLOSO,1
2024,3,Interior,290670,Candido Sales,2024,5,HOMICIDIO DOLOSO,1
2024,3,Interior,290670,Candido Sales,2024,5,FEMINICIDIO,1
2023,3,Interior,290680,Cansançao,2023,5,HOMICIDIO DOLOSO,4
2024,3,Interior,290680,Cansançao,2024,5,HOMICIDIO DOLOSO,3
2023,3,Interior,290685,Capela do Alto Alegre,2023,5,HOMICIDIO DOLOSO,1
2023,3,Interior,290687,Capim Grosso,2023,5,HOMICIDIO DOLOSO,3
2023,3,Interior,290700,Cardeal da Silva,2023,5,HOMICIDIO DOLOSO,2
2023,3,Interior,290720,Casa Nova,2023,5,HOMICIDIO DOLOSO,1
2024,3,Interior,290720,Casa Nova,2024,5,HOMICIDIO DOLOSO,3
2024,3,Interior,290750,Catu,2024,5,LESAO CORPORAL SEGUIDA DE MORTE,1
2023,3,Interior,290750,Catu,2023,5,HOMICIDIO DOLOSO,1
2023,3,Interior,290760,Central,2023,5,LESAO CORPORAL SEGUIDA DE MORTE,1
2023,3,Interior,290760,Central,2023,5,HOMICIDIO DOLOSO,1
2023,3,Interior,290780,Cicero Dantas,2023,5,FEMINICIDIO,1
2024,3,Interior,290810,Cocos,2024,5,HOMICIDIO DOLOSO,1
2024,3,Interior,290820,Conceiçao da Feira,2024,5,HOMICIDIO DOLOSO,1
2023,3,Interior,290820,Conceiçao da Feira,2023,5,HOMICIDIO DOLOSO,1
2024,3,Interior,290830,Conceiçao do Almeida,2024,5,HOMICIDIO DOLOSO,1
2023,3,Interior,290840,Conceiçao do Coite,2023,5,HOMICIDIO DOLOSO,3
2024,3,Interior,290850,Conceiçao do Jacuipe,2024,5,HOMICIDIO DOLOSO,2
2024,3,Interior,290870,Condeuba,2024,5,HOMICIDIO DOLOSO,1
2023,3,Interior,290930,Correntina,2023,5,HOMICIDIO DOLOSO,1
2024,3,Interior,290930,Correntina,2024,5,HOMICIDIO DOLOSO,1
2023,3,Interior,290940,Cotegipe,2023,5,HOMICIDIO DOLOSO,1
2023,3,Interior,290980,Cruz das Almas,2023,5,LESAO CORPORAL SEGUIDA DE MORTE,1
2023,3,Interior,290990,Curaça,2023,5,HOMICIDIO DOLOSO,1
2024,3,Interior,291000,Dario Meira,2024,5,HOMICIDIO DOLOSO,1
2023,2,RMS,291005,Dias D Avila,2023,5,HOMICIDIO DOLOSO,4
2024,2,RMS,291005,Dias D Avila,2024,5,HOMICIDIO DOLOSO,2
2023,3,Interior,291010,Dom Basilio,2023,5,HOMICIDIO DOLOSO,1
2023,3,Interior,291040,Encruzilhada,2023,5,ROUBO COM RESULTADO MORTE - (LATROCINIO),1
2023,3,Interior,291050,Entre Rios,2023,5,HOMICIDIO DOLOSO,1
2024,3,Interior,291060,Esplanada,2024,5,HOMICIDIO DOLOSO,3
2023,3,Interior,291070,Euclides da Cunha,2023,5,LESAO CORPORAL SEGUIDA DE MORTE,1
2024,3,Interior,291072,Eunapolis,2024,5,HOMICIDIO DOLOSO,1
2023,3,Interior,291072,Eunapolis,2023,5,HOMICIDIO DOLOSO,2
2024,3,Interior,291072,Eunapolis,2024,5,FEMINICIDIO,1
2024,3,Interior,291080,Feira de Santana,2024,5,HOMICÍDIO DOLOSO COM INDÍCIO DE EXCLUDENTE DE ILICITUDE,2
2024,3,Interior,291080,Feira de Santana,2024,5,HOMICIDIO DOLOSO,33
2023,3,Interior,291080,Feira de Santana,2023,5,ROUBO COM RESULTADO MORTE - (LATROCINIO),2
2023,3,Interior,291080,Feira de Santana,2023,5,HOMICIDIO DOLOSO,29
2024,3,Interior,291080,Feira de Santana,2024,5,LESAO CORPORAL SEGUIDA DE MORTE,2
2023,3,Interior,291085,Filadelfia,2023,5,HOMICIDIO DOLOSO,2
2024,3,Interior,291110,Formosa do Rio Preto,2024,5,HOMICIDIO DOLOSO,1
2024,3,Interior,291120,Gandu,2024,5,HOMICIDIO DOLOSO,3
2023,3,Interior,291120,Gandu,2023,5,HOMICIDIO DOLOSO,6
2024,3,Interior,291125,Gaviao,2024,5,HOMICIDIO DOLOSO,2
2023,3,Interior,291140,Gloria,2023,5,HOMICIDIO DOLOSO,1
2024,3,Interior,291150,Gongogi,2024,5,HOMICIDIO DOLOSO,1
2023,3,Interior,291170,Guanambi,2023,5,HOMICIDIO DOLOSO,1
2023,3,Interior,291180,Guaratinga,2023,5,HOMICIDIO DOLOSO,1
2023,3,Interior,291230,Ibicui,2023,5,HOMICIDIO DOLOSO,1
2024,3,Interior,291230,Ibicui,2024,5,HOMICIDIO DOLOSO,1
2023,3,Interior,291280,Ibirapua,2023,5,HOMICIDIO DOLOSO,1
2024,3,Interior,291320,Ibotirama,2024,5,HOMICIDIO DOLOSO,1
2023,3,Interior,291320,Ibotirama,2023,5,HOMICIDIO DOLOSO,2
2023,3,Interior,291360,Ilheus,2023,5,HOMICIDIO DOLOSO,7
2024,3,Interior,291360,Ilheus,2024,5,FEMINICIDIO,1
2024,3,Interior,291360,Ilheus,2024,5,HOMICIDIO DOLOSO,5
2023,3,Interior,291400,Ipira,2023,5,HOMICIDIO DOLOSO,1
2024,3,Interior,291400,Ipira,2024,5,HOMICIDIO DOLOSO,1
2024,3,Interior,291430,Iramaia,2024,5,HOMICIDIO DOLOSO,1
2024,3,Interior,291450,Irara,2024,5,HOMICIDIO DOLOSO,1
2023,3,Interior,291465,Itabela,2023,5,HOMICIDIO DOLOSO,1
2024,3,Interior,291465,Itabela,2024,5,HOMICIDIO DOLOSO,1
2023,3,Interior,291470,Itaberaba,2023,5,HOMICIDIO DOLOSO,2
2023,3,Interior,291480,Itabuna,2023,5,HOMICIDIO DOLOSO,5
2024,3,Interior,291480,Itabuna,2024,5,HOMICIDIO DOLOSO,2
2023,3,Interior,291490,Itacare,2023,5,HOMICIDIO DOLOSO,1
2024,3,Interior,291490,Itacare,2024,5,HOMICIDIO DOLOSO,1
2023,3,Interior,291500,Itaete,2023,5,HOMICIDIO DOLOSO,1
2023,3,Interior,291510,Itagi,2023,5,HOMICIDIO DOLOSO,1
2024,3,Interior,291520,Itagiba,2024,5,HOMICIDIO DOLOSO,1
2023,3,Interior,291560,Itamaraju,2023,5,HOMICIDIO DOLOSO,1
2024,3,Interior,291560,Itamaraju,2024,5,HOMICIDIO DOLOSO,1
2024,3,Interior,291590,Itanagra,2024,5,HOMICIDIO DOLOSO,1
2024,2,RMS,291610,Itaparica,2024,5,HOMICIDIO DOLOSO,1
2023,3,Interior,291630,Itapebi,2023,5,HOMICIDIO DOLOSO,1
2024,3,Interior,291630,Itapebi,2024,5,HOMICIDIO DOLOSO,2
2023,3,Interior,291640,Itapetinga,2023,5,HOMICIDIO DOLOSO,2
2023,3,Interior,291650,Itapicuru,2023,5,HOMICIDIO DOLOSO,1
2024,3,Interior,291670,Itaquara,2024,5,HOMICIDIO DOLOSO,1
2024,3,Interior,291685,Itatim,2024,5,HOMICIDIO DOLOSO,1
2023,3,Interior,291685,Itatim,2023,5,HOMICIDIO DOLOSO,2
2023,3,Interior,291700,Itiuba,2023,5,HOMICIDIO DOLOSO,4
2024,3,Interior,291700,Itiuba,2024,5,HOMICIDIO DOLOSO,1
2024,3,Interior,291750,Jacobina,2024,5,HOMICIDIO DOLOSO,2
2023,3,Interior,291750,Jacobina,2023,5,HOMICIDIO DOLOSO,2
2024,3,Interior,291760,Jaguaquara,2024,5,HOMICIDIO DOLOSO,2
2023,3,Interior,291780,Jaguaripe,2023,5,HOMICIDIO DOLOSO,2
2023,3,Interior,291790,Jandaira,2023,5,HOMICIDIO DOLOSO,1
2024,3,Interior,291800,Jequie,2024,5,LESAO CORPORAL SEGUIDA DE MORTE,1
2023,3,Interior,291800,Jequie,2023,5,ROUBO COM RESULTADO MORTE - (LATROCINIO),1
2023,3,Interior,291800,Jequie,2023,5,HOMICIDIO DOLOSO,3
2024,3,Interior,291800,Jequie,2024,5,HOMICIDIO DOLOSO,8
2023,3,Interior,291810,Jeremoabo,2023,5,HOMICIDIO DOLOSO,4
2023,3,Interior,291830,Jitauna,2023,5,HOMICIDIO DOLOSO,1
2023,3,Interior,291840,Juazeiro,2023,5,HOMICIDIO DOLOSO,15
2024,3,Interior,291840,Juazeiro,2024,5,HOMICIDIO DOLOSO,13
2024,3,Interior,291860,Jussiape,2024,5,HOMICIDIO DOLOSO,1
2023,2,RMS,291920,Lauro de Freitas,2023,5,HOMICIDIO DOLOSO,5
